Date,Description,Comments,Check Number,Amount,Balance,rent
05/27/2024,Complex Services,,,-$600.00,"$9,980.00",0
04/30/2025,Debit to Anderson,,,"-$1,600.00","$41,178.00",0
06/15/2024,Domicile Solutions,,,-$400.00,"$34,404.00",0
12/26/2025,Facility Solutions,,,-$50.00,"$28,298.00",0
12/05/2025,Lease fee,,,-$350.00,"$38,910.00",0
02/22/2024,Wire to Thompson,,,"-$1,925.00","$16,872.00",1
08/09/2025,RENT: UNIT 304,,,"-$1,300.00","$28,445.00",1
02/26/2025,Rent payment (primary residence),,,"$2,650.00","$49,223.00",1
12/23/2025,Residential facility fee,,,"$2,800.00","$32,350.00",1
11/17/2024,Membership First Monday,,,-$450.00,"$48,246.00",0
09/16/2025,Transfer to Miller,,,-$350.00,"$20,504.00",0
12/22/2025,Recurring 1st week,,,-$900.00,"$48,294.00",0
10/21/2024,Monthly on 15th,,,"$1,200.00","$23,618.00",0
10/24/2024,Premises maintenance remittance,,,"-$1,875.00","$49,977.00",1
08/07/2024,Unit Management,,,-$350.00,"$9,996.00",0
09/22/2025,Digs payment,,,"-$1,400.00","$35,802.00",1
10/15/2025,Abode disbursement,,,"-$2,100.00","$7,589.00",1
01/06/2024,Residential payment 10th recurring,,,"-$2,125.00","$14,071.00",1
11/24/2024,Recurring transfer to Smith,,,-$100.00,"$49,410.00",0
06/28/2024,Periodic 30th payment (Unit 3B),,,"$2,375.00","$19,970.00",1
01/10/2024,Abode disbursement,,,"-$1,750.00","$43,029.00",1
05/17/2024,Subscripton payment,,,-$950.00,"$48,914.00",0
10/25/2025,Wire to Thompson,,,-$50.00,"$38,210.00",0
06/28/2024,Property fee for residential unit,,,"-$2,150.00","$27,269.00",1
07/08/2024,Residential payment First Monday,,,"-$1,725.00","$26,137.00",1
04/02/2025,Habitation remittance with utilities,,,"-$1,700.00","$1,749.00",1
10/31/2025,Transfer to Miller,,,-$75.00,"$11,467.00",0
12/03/2025,Semi-monthly residence,,,-$400.00,"$20,335.00",0
09/21/2025,Debit to Anderson,,,"-$1,850.00","$36,994.00",0
07/04/2025,Servise payment,,,-$300.00,"$6,365.00",0
06/24/2025,Tenancy payment,,,"$2,800.00","$14,248.00",0
06/17/2024,500 Oak Ave payment,,,"-$2,200.00","$47,983.00",1
04/03/2024,Subscripton payment,,,-$75.00,"$30,936.00",0
07/26/2025,End of month remittance,,,-$675.00,"$1,197.00",1
08/15/2025,Invoice #APT2024-001,,,"-$1,800.00","$4,948.00",1
04/28/2025,Facility management disbursement,,,"-$1,225.00","$48,794.00",1
01/18/2025,Subscription Last day,,,-$600.00,"$44,371.00",0
10/31/2025,Rant fee,,,"-$1,300.00","$9,345.00",1
01/04/2024,Dwelling disbursement plus fees,,,"-$2,300.00","$25,856.00",1
09/10/2024,Debit to Anderson (Unit 47A),,,-$775.00,"$2,025.00",1
07/30/2024,Residential occupancy fee,,,"-$2,300.00","$4,190.00",1
02/15/2024,Transfer to Miller,,,-$725.00,"$19,957.00",1
08/12/2025,My unit disbursement,,,"-$1,450.00","$44,267.00",1
02/27/2025,Domicile disbursement,,,"-$2,850.00","$12,477.00",1
07/23/2025,Real Estate Solutions,,,"-$1,800.00","$21,888.00",0
02/22/2025,Housing Associates,,,-$200.00,"$15,768.00",0
12/25/2025,Building Management,,,$75.00,"$37,522.00",0
02/01/2025,Residential facility fee,,,"$1,700.00","$25,318.00",1
07/02/2025,Digs payment,,,-$750.00,"$40,647.00",1
03/15/2024,Unit 7B monthly,,,"-$1,375.00","$22,821.00",1
01/16/2024,Zelle to Davis,,,-$125.00,"$16,898.00",0
02/10/2025,RENT|AUTO,,,"-$1,750.00","$35,973.00",1
11/11/2024,Complex Services,,,-$900.00,"$48,344.00",0
11/23/2024,FEE - RECURRING,,,"-$1,450.00","$2,062.00",0
07/20/2025,CHARGE - RECURRING,,,"-$1,450.00","$17,104.00",0
07/17/2025,Additional to rent - fee,,,-$350.00,"$48,419.00",0
04/16/2025,End of month remittance,,,"-$2,800.00","$36,529.00",0
06/20/2025,Habitation remittance,,,-$700.00,"$42,333.00",1
03/10/2024,Letting fee,,,"-$1,400.00","$4,961.00",1
11/06/2025,Monthly payment to John,,,"-$1,200.00","$35,695.00",0
07/02/2025,Membership 1st of month,,,$700.00,"$8,013.00",0
06/20/2025,Housing allocation payment,,,"-$2,600.00","$18,519.00",1
03/21/2024,Housing Associates,,,$800.00,"$15,801.00",0
12/01/2025,Utilitie payment,,,"-$1,800.00","$3,076.00",0
02/19/2025,Unit 7B monthly,,,"-$2,350.00","$47,061.00",1
03/25/2024,Residential Services,,,"$1,800.00","$7,249.00",1
08/23/2024,Apartment 12C fee,,,"-$2,400.00","$5,872.00",1
07/10/2025,Recurring transfer to Smith,,,-$200.00,"$14,576.00",0
12/30/2025,Rant fee,,,"-$1,625.00","$38,138.00",1
11/24/2025,Maintenence payment,,,-$600.00,"$46,174.00",0
05/27/2025,Flat fee,,,-$700.00,"$5,981.00",1
09/11/2025,HOA fee + insurance,,,-$50.00,"$30,527.00",0
08/21/2024,Housing Associates,,,"-$3,000.00","$6,616.00",0
09/09/2024,Tenancy payment,,,"-$1,100.00","$21,753.00",0
04/19/2024,Remittance to Moore,,,-$800.00,"$9,683.00",0
07/10/2024,Unit Management,,,"-$2,050.00","$24,194.00",1
09/03/2025,Property Services LLC,,,-$650.00,"$6,550.00",1
08/08/2025,Monthly on 15th,,,"-$1,100.00","$33,317.00",1
03/05/2024,Place I stay remittance,,,"-$2,100.00","$6,041.00",1
09/14/2024,CHARGE - AUTO,,,-$950.00,"$1,443.00",0
12/06/2024,Subscripton payment,,,-$450.00,"$43,666.00",0
11/03/2024,Housing allocation payment,,,"-$2,400.00","$27,099.00",1
10/25/2024,Crib fee,,,-$900.00,"$22,357.00",0
10/14/2024,Subscripton payment,,,"-$3,000.00","$36,758.00",0
11/29/2025,Monthly housing and utilities bundle,,,"-$2,225.00","$20,092.00",1
02/22/2025,Rent payment ,,,"-$1,625.00","$11,101.00",1
01/21/2025,Domicile Solutions,,,-$900.00,"$46,331.00",0
07/10/2025,Real Estate Solutions,,,"$1,200.00","$8,167.00",0
11/04/2025,Rent payment ,,,$800.00,"$45,398.00",1
12/05/2024,Service Last day,,,"-$1,450.00","$34,999.00",0
04/01/2025,Payment ref: HOUSING-,,,"-$3,050.00","$2,609.00",1
04/17/2024,Quarterly dwelling,,,"-$1,100.00","$23,483.00",0
07/30/2024,Real Estate Solutions,,,"-$2,250.00","$20,678.00",0
12/28/2025,Property management remittance,,,$925.00,"$49,528.00",1
06/12/2025,Periodic domicile remittance,,,"-$1,800.00","$31,281.00",1
02/18/2025,Complex fee for residential unit,,,"-$2,125.00","$41,246.00",1
04/05/2025,Housing Associates (Unit 14A),,,"-$1,500.00","$36,185.00",1
01/09/2025,Payment ref: HOUSING-,,,-$950.00,"$33,078.00",1
09/03/2025,Housing Associates,,,"-$1,850.00","$41,459.00",0
11/20/2025,Rental payment,,,"-$2,950.00","$21,524.00",1
09/01/2024,Monthly premises fee,,,"-$1,825.00","$28,409.00",1
08/11/2025,Monthly premises fee,,,"-$2,450.00","$43,287.00",1
07/22/2025,My apartment payment,,,"-$1,075.00","$30,556.00",1
01/02/2025,Residential payment First Monday,,,"-$1,075.00","$37,803.00",1
02/22/2025,Separate from rent - deposit,,,-$800.00,"$3,022.00",0
10/26/2024,Accommodation disbursement,,,"-$2,800.00","$30,971.00",1
07/16/2025,Premises Services,,,-$125.00,"$25,042.00",0
03/27/2025,Residential Services (Unit 42A),,,"-$1,600.00","$23,844.00",1
03/25/2025,Rant fee,,,"-$1,425.00","$39,530.00",1
12/28/2025,Property remittance,,,-$200.00,"$14,562.00",0
08/06/2025,Place I stay remittance,,,"-$2,775.00","$47,140.00",1
10/23/2024,Bi-weekly housing,,,"-$1,000.00","$7,240.00",0
02/25/2025,RENT #2024-001,,,"-$1,075.00","$47,621.00",1
09/10/2024,HOA fee + insurance,,,-$150.00,"$28,146.00",0
04/07/2025,End of month remittance,,,-$100.00,"$46,528.00",0
04/10/2025,Membership 25th standing,,,-$50.00,"$7,104.00",0
10/12/2025,Additional to rent - fee,,,-$100.00,"$29,157.00",0
05/21/2025,My apartment payment,,,"-$1,800.00","$38,102.00",1
12/17/2024,Utilitie payment,,,"-$2,250.00","$11,353.00",0
04/12/2025,Residential Services,,,$250.00,"$43,598.00",0
06/11/2024,Maintenence payment,,,-$100.00,"$25,369.00",0
02/23/2024,My house monthly,,,"-$1,475.00","$47,117.00",1
01/02/2024,Habitation remittance,,,"-$1,150.00","$45,563.00",1
01/10/2024,Property Services LLC,,,-$125.00,"$9,662.00",0
03/13/2024,ACH to Johnson LLC,,,"-$1,850.00","$9,986.00",0
05/16/2024,Unit remittance,,,-$100.00,"$43,599.00",0
03/26/2025,Residential facility fee,,,"-$1,125.00","$29,992.00",1
03/29/2024,Rentt disbursement,,,"-$1,000.00","$24,038.00",1
11/18/2024,Service fee + insurance,,,"-$2,800.00","$48,263.00",0
12/08/2025,Bi-weekly housing,,,-$400.00,"$13,363.00",0
10/29/2024,Complex charge,,,-$900.00,"$42,817.00",0
06/24/2025,Rnet payment,,,"-$1,850.00","$38,249.00",1
01/09/2025,Wire to Thompson,,,-$900.00,"$2,093.00",0
01/15/2024,Residential occupancy fee,,,-$775.00,"$42,194.00",1
03/09/2025,Tenancy payment,,,"-$1,800.00","$19,184.00",0
11/13/2024,Residential facility fee,,,"-$1,150.00","$39,432.00",1
11/13/2024,Rent payment (apartment),,,"-$1,400.00","$29,474.00",1
04/09/2025,Unit fee for residential unit,,,"-$1,625.00","$47,392.00",1
12/19/2025,Remittance: DWELLING,,,"-$1,900.00","$48,236.00",1
06/19/2024,First of month payment,,,-$350.00,"$2,923.00",0
03/15/2025,ACH to Johnson LLC,,,-$350.00,"$6,050.00",0
04/11/2025,Recurring transfer to Smith,,,-$900.00,"$11,309.00",0
04/15/2024,Utilitie payment,,,-$300.00,"$1,805.00",0
02/17/2024,Housing Associates,,,"-$1,200.00","$47,794.00",1
08/17/2024,Residential Services,,,-$450.00,"$25,432.00",0
05/29/2025,Rent payment ,,,"-$1,225.00","$4,009.00",1
03/11/2024,Maintenence payment,,,-$400.00,"$1,522.00",0
07/24/2024,End of month remittance,,,-$400.00,"$25,135.00",0
07/19/2024,Strata payment,,,"-$2,100.00","$36,490.00",0
10/13/2025,Utilitie payment,,,"-$1,950.00","$48,658.00",0
04/16/2024,Transfer to Miller,,,-$700.00,"$10,330.00",0
04/05/2024,Transfer to Miller,,,"-$1,000.00","$31,045.00",0
08/17/2025,Residence disbursement,,,"-$1,900.00","$5,081.00",1
11/09/2025,Subscription 15th auto,,,$350.00,"$26,752.00",0
11/21/2024,Transfer to Miller,,,-$100.00,"$39,319.00",0
06/08/2024,Ref: RES-UNIT-5B,,,"-$2,250.00","$36,122.00",1
07/31/2024,Building Management,,,-$350.00,"$45,961.00",0
12/22/2025,NOT rent - utilities,,,-$250.00,"$6,977.00",0
