Date,Description,Comments,Check Number,Amount,Balance,rent
11/20/2025,Monthly housing and utilities bundle #350417,,,"$1,600.00","$20,095.00",1
08/24/2025,Unit disbursement [ID:194432],,,-$600.00,"$7,696.00",0
09/03/2024,Crib fee [ID:775312],,,"-$1,375.00","$27,541.00",1
12/01/2024,Subscription 5th monthly [Ref:649950],,,"-$1,000.00","$48,204.00",0
02/28/2025,Debit to Anderson [Payment:MWR0] [23:58],,,"-$1,600.00","$46,114.00",0
01/04/2024,SERVICE - RECURRING [Payment:LCES],,,-$500.00,"$4,797.00",0
08/19/2024,Complex Services #893269,,,-$900.00,"$10,128.00",0
03/16/2024,Payment to Wilson [Ref:829197],,,"-$2,050.00","$3,390.00",1
12/11/2024,Quarterly dwelling #222172,,,"-$2,050.00","$7,290.00",1
06/16/2025,RENT_INVOICE_001 [Ref:5AFQ],,,"-$1,975.00","$6,792.00",1
04/12/2024,Residential payment Monthly anniversary [Trans:154580],,,"-$1,350.00","$24,317.00",1
03/10/2025,Servise payment [Ref:404507],,,"-$1,600.00","$18,287.00",0
07/17/2024,Complex charge [ID:654285] [21:23],,,$900.00,"$49,277.00",0
12/08/2025,Utility fee incl. services [Trans:942306],,,-$500.00,"$5,249.00",0
02/16/2025,Rent ;payment [Invoice:903868],,,"$3,050.00","$28,573.00",1
04/01/2024,FEE - MONTHLY [Invoice:696389],,,"-$1,200.00","$42,731.00",0
06/28/2024,RENT: UNIT 304 [ID:20240628-976],,,"-$1,225.00","$10,259.00",1
07/25/2025,Rent payment (primary residence) #773118,,,-$975.00,"$3,000.00",1
11/29/2024,Accommodation remittance including tax [Date:20241129],,,"-$1,825.00","$35,092.00",1
02/21/2025,UTILITY - MONTHLY [TXN:943668],,,"-$1,400.00","$36,995.00",0
04/05/2024,Subscripton payment [TXN:969494],,,"-$1,400.00","$5,771.00",0
08/08/2025,Unit disbursement [Date:20250808],,,-$350.00,"$27,127.00",0
01/31/2024,RENT PAYMENT (MONTHLY) [Ref:993604] [12:32],,,"-$2,375.00","$44,759.00",1
03/17/2024,Housing allocation payment [Payment:TWKK] [23:20],,,"-$1,700.00","$5,339.00",1
04/09/2025,Rent payment  [Date:20250409],,,"-$2,575.00","$30,053.00",1
03/27/2025,Other than rent - tax [Ref:522806],,,"-$2,250.00","$48,580.00",0
05/18/2025,Rent-paymnt [Invoice:833248],,,"$1,900.00","$38,055.00",1
03/09/2024,Service 15th auto [ID:475263],,,$800.00,"$21,591.00",0
04/20/2025,Periodic domicile remittance [Ref:E1IS] [15:34],,,-$900.00,"$1,030.00",1
01/20/2025,Zelle to Davis [TXN:721338],,,"-$2,800.00","$18,340.00",0
06/06/2025,Periodic 30th payment [Invoice:347996] [04:57],,,-$125.00,"$4,466.00",0
05/26/2025,Service fee + tax [Invoice:960498],,,"-$1,250.00","$33,215.00",0
06/24/2024,Flat fee #345224,,,-$900.00,"$29,700.00",0
07/10/2025,Habitation remittance with utilities [Invoice:886716],,,"-$2,050.00","$38,514.00",1
02/16/2025,Utility fee + insurance [Ref:347411],,,-$900.00,"$33,536.00",0
01/20/2025,Tenancy payment [Ref:YDO5] [10:34],,,"-$1,225.00","$23,891.00",1
04/17/2024,HOA fee incl. services [Payment:9EU8],,,-$150.00,"$12,417.00",0
08/28/2024,Apart from rent - maintenance [Payment:E742],,,"-$1,200.00","$2,059.00",0
11/09/2025,RENT-RECURRING [Invoice:236302],,,"$1,600.00","$43,491.00",1
10/17/2024,Lease charge for residential unit [ID:20241017-118],,,"-$2,200.00","$29,927.00",1
01/27/2024,Residential payment First Monday [Trans:166564],,,"-$1,575.00","$41,240.00",1
09/30/2025,Unit letting [Ref:977705],,,"-$2,625.00","$11,086.00",1
11/28/2025,Unit letting [ID:20251128-410],,,"-$1,450.00","$46,580.00",0
12/03/2025,NOT rent - utilities [Invoice:284452],,,-$50.00,"$36,505.00",0
07/19/2024,Periodic 30th payment #239563,,,"-$1,600.00","$42,546.00",0
07/13/2025,Residential payment Semi-monthly [Trans:183473] [10:24],,,-$950.00,"$18,087.00",1
08/12/2025,Premises Services (Unit 45A) [ID:20250812-27],,,"-$1,800.00","$45,986.00",1
10/23/2025,Rent payment (primary residence) [Ref:436007] [20:39],,,"-$2,000.00","$40,969.00",1
11/22/2025,RENT>>PAYMENT #607771,,,$800.00,"$40,256.00",1
03/29/2024,RENT - DO NOT DELETE [TXN:575714],,,"-$1,950.00","$20,244.00",1
03/05/2025,Rent payment (apartment) [TXN:992924],,,-$925.00,"$30,316.00",1
10/17/2024,Residential payment Monthly anniversary [Invoice:578814],,,-$800.00,"$12,621.00",1
09/11/2025,Rentt disbursement [TXN:346425],,,"-$2,350.00","$9,504.00",1
07/24/2025,CHARGE - RECURRING [TXN:631040] [22:21],,,-$75.00,"$39,244.00",0
11/16/2025,Payment on 1st of month [Invoice:935298] [19:58],,,-$450.00,"$24,836.00",0
03/25/2024,RENT-RECURRING #141316 [07:08],,,"-$1,700.00","$1,410.00",1
11/29/2024,RENT: UNIT 304 [ID:135430],,,"-$1,300.00","$32,491.00",1
06/16/2025,Unit letting [Trans:251070],,,$600.00,"$33,153.00",0
10/26/2024,Service fee incl. services #275855,,,"$2,600.00","$47,116.00",0
12/25/2025,Tenancy payment [Payment:V5XW] [12:47],,,"-$1,075.00","$9,276.00",1
04/02/2024,Unit letting [Invoice:679596],,,"-$1,575.00","$48,025.00",1
06/30/2024,Maintenence payment [Ref:689343],,,-$900.00,"$24,801.00",0
06/07/2025,RENT~MONTHLY [Trans:511561] [14:43],,,"-$2,000.00","$7,701.00",1
07/22/2024,Rent payment (apartment) [Payment:7LGU],,,"-$1,400.00","$13,199.00",1
02/25/2025,RENT: UNIT 304 [TXN:179023],,,"-$2,100.00","$39,350.00",1
12/20/2025,Membership Monthly anniversary [Trans:379737],,,"-$1,200.00","$21,189.00",0
10/23/2024,Monthly payment to John [Trans:950147],,,"-$1,400.00","$38,854.00",0
01/03/2024,Wire to Thompson [Trans:724842],,,-$750.00,"$44,694.00",0
05/21/2024,Strata payment [Ref:889314],,,"-$1,000.00","$45,251.00",0
02/08/2024,RENT #2024-001 #588219,,,"-$2,825.00","$45,958.00",1
11/14/2025,Lodgings remittance #937489 [09:15],,,-$300.00,"$4,989.00",0
10/22/2025,Premises Services [ID:975753] [04:41],,,"-$1,400.00","$23,733.00",0
08/23/2025,Rent..payment #390648,,,-$600.00,"$32,324.00",1
04/26/2025,Monthly on 15th [TXN:252236] [21:59],,,"-$1,400.00","$8,547.00",0
02/23/2025,Excluding rent - HOA [Ref:522257],,,-$850.00,"$26,072.00",0
11/08/2025,Subscripton payment [Trans:301792],,,"-$1,350.00","$38,478.00",0
06/17/2025,Mid-month transfer [Payment:OS74],,,-$850.00,"$37,594.00",0
06/02/2024,Unit letting [ID:303060],,,"-$1,050.00","$39,758.00",1
08/07/2024,Rent(payment) [TXN:620678],,,"-$1,825.00","$39,237.00",1
01/02/2025,Strata payment [TXN:322311] [15:59],,,-$500.00,"$9,541.00",0
03/08/2025,Periodic domicile remittance [ID:163238],,,"-$2,375.00","$19,214.00",1
02/26/2025,Debit to Anderson [Date:20250226] [01:07],,,"-$2,550.00","$18,108.00",1
09/22/2025,Property fee for residential unit [Trans:573404],,,"$2,450.00","$42,932.00",1
01/15/2025,Periodic 30th payment [Invoice:243507] [03:51],,,-$200.00,"$7,974.00",0
02/09/2024,End of month remittance [Ref:518002],,,"-$2,150.00","$30,447.00",1
11/17/2025,Unit disbursement for residential unit [Ref:213436],,,"-$1,150.00","$48,172.00",1
09/09/2024,Accommodation disbursement [ID:20240909-662] [22:12],,,"$1,700.00","$19,856.00",1
01/18/2024,Lodgings remittance #472594 [00:21],,,"-$1,900.00","$45,326.00",1
11/18/2025,RENT - DO NOT DELETE [Ref:46PF],,,"-$1,925.00","$29,801.00",1
05/21/2024,Premises fee with service charge [Ref:522559],,,-$600.00,"$18,432.00",1
02/21/2024,Rent payment (primary residence) [Invoice:120602] [22:36],,,"$2,200.00","$3,447.00",1
08/10/2025,Transfer to Miller [Payment:VBVX],,,-$100.00,"$17,745.00",0
09/12/2025,Condo fee [Date:20250912] [12:06],,,"-$1,800.00","$31,359.00",0
08/09/2024,Rent payment  [Invoice:344631],,,"-$2,425.00","$17,268.00",1
08/19/2025,Tenancy payment [TXN:962501] [14:03],,,"-$1,600.00","$47,628.00",0
07/07/2025,UTILITY - MONTHLY [Invoice:128761],,,"-$1,250.00","$44,205.00",0
08/28/2024,Lease charge for residential unit [Invoice:217395],,,"-$2,650.00","$10,607.00",1
11/08/2025,Tenancy payment [Ref:E1Q5],,,"-$1,200.00","$20,930.00",0
08/07/2025,Residential payment Bi-weekly [Ref:CATP],,,"$1,875.00","$36,330.00",1
07/03/2024,RENT-RECURRING [Trans:195948],,,"-$2,950.00","$27,426.00",1
06/18/2024,Unit letting [Ref:888693],,,"-$1,200.00","$48,592.00",0
08/22/2024,Maintenence payment [Date:20240822],,,-$100.00,"$24,239.00",0
12/07/2024,Ren tpayment [ID:20241207-575],,,-$975.00,"$44,164.00",1
09/16/2025,Complex charge [Ref:SFPF] [04:10],,,-$350.00,"$18,409.00",0
08/16/2025,Subscripton payment [Invoice:701746],,,-$350.00,"$33,933.00",0
03/22/2025,Where I live payment [ID:566799],,,"-$1,975.00","$35,551.00",1
04/25/2024,Place remittance [ID:771190],,,"-$1,450.00","$40,301.00",1
02/21/2025,FEE - MONTHLY [Ref:O2Z6],,,"-$1,550.00","$34,491.00",0
11/05/2024,Other than rent - tax [ID:20241105-99],,,-$125.00,"$43,617.00",0
04/26/2025,Rent-paymnt [Ref:723427],,,-$900.00,"$17,953.00",1
07/18/2025,Payment to Wilson [ID:20250718-519],,,-$100.00,"$7,854.00",0
09/23/2025,Service fee incl. services [ID:426752],,,"-$1,400.00","$29,858.00",0
11/17/2024,UTILITY - MONTHLY [ID:20241117-353],,,-$125.00,"$45,533.00",0
12/25/2024,Invoice: RESIDENCE #338099,,,-$875.00,"$5,054.00",1
02/24/2025,Residential payment Quarterly [Payment:NCRB],,,"-$1,050.00","$18,033.00",1
05/19/2024,Premises Services [ID:20240519-557],,,"$1,650.00","$25,578.00",0
02/21/2024,Property remittance [Date:20240221],,,"-$1,650.00","$24,867.00",0
07/15/2024,Rent/payment [TXN:370625],,,-$675.00,"$25,217.00",1
12/18/2025,Check #1234 for monthly [TXN:340021] [04:18],,,-$600.00,"$23,742.00",0
04/07/2025,Rent payment (primary residence) [ID:743063] [16:52],,,"-$2,400.00","$21,709.00",1
06/30/2025,Subscripton payment [TXN:717411] [02:11],,,"-$2,800.00","$32,102.00",0
03/30/2025,Subscription 1st of month [Ref:769614],,,"-$2,100.00","$11,755.00",0
08/22/2024,Subscripton payment [TXN:864932],,,-$450.00,"$39,583.00",0
06/10/2025,Debit to Anderson [Date:20250610] [21:27],,,-$125.00,"$16,241.00",0
11/08/2024,Maintenance fee incl. services [Trans:986581],,,-$800.00,"$13,898.00",0
11/29/2025,Service Every 30 days [TXN:354695] [17:34],,,-$800.00,"$14,518.00",0
12/02/2025,ACH to Johnson LLC [Ref:163730],,,-$900.00,"$36,579.00",0
02/03/2024,Complex charge for residential unit [Ref:379723] [22:50],,,"-$1,800.00","$10,491.00",1
06/11/2025,Complex management remittance [Ref:4MGJ],,,"-$2,275.00","$34,697.00",1
02/24/2024,SERVICE - AUTO [Ref:Q2DX],,,-$500.00,"$41,602.00",0
05/30/2024,Strata payment [Invoice:504746],,,"-$2,600.00","$49,191.00",1
11/09/2024,Residential payment 25th standing [Ref:209737],,,"-$2,450.00","$32,414.00",1
12/28/2025,Payment to Wilson [ID:337380] [03:41],,,-$150.00,"$43,513.00",0
01/31/2024,Complex fee [Ref:151774],,,"-$1,400.00","$34,730.00",0
07/08/2024,Semi-monthly residence (Unit 5C) [Invoice:220181],,,"-$2,625.00","$25,864.00",1
01/30/2025,Unit Management [Date:20250130],,,-$100.00,"$26,147.00",0
10/18/2025,Residential payment Semi-monthly [Ref:21TE],,,"-$2,550.00","$19,111.00",1
11/23/2025,Utilitie payment [Payment:A3KL],,,-$650.00,"$27,494.00",0
12/05/2024,Residential occupancy fee [Ref:PDAX],,,"$2,125.00","$44,807.00",1
12/26/2025,Accommodation disbursement [Payment:DW7V],,,"-$1,600.00","$36,497.00",1
01/11/2025,Rent/payment [ID:20250111-492] [19:29],,,"-$1,375.00","$14,258.00",1
06/24/2025,Residential Services [Ref:XRWN],,,"-$2,650.00","$35,677.00",1
07/03/2024,Unit charge [Ref:IADP],,,"-$1,400.00","$46,430.00",0
01/24/2025,Premises maintenance remittance [Invoice:486446],,,"-$2,750.00","$38,462.00",1
04/16/2025,Rent payment (primary residence) [Invoice:731371] [02:38],,,-$825.00,"$26,237.00",1
05/21/2024,Excluding rent - HOA [Date:20240521],,,"-$2,400.00","$39,511.00",0
09/29/2024,Membership 5th monthly [TXN:434454],,,-$500.00,"$3,973.00",0
05/23/2025,UTILITY - AUTO [TXN:458792],,,"-$1,950.00","$47,145.00",0
06/30/2024,Strata payment [Invoice:105302] [22:16],,,"-$1,600.00","$19,349.00",0
09/03/2024,Residential Services [Ref:106550] [18:23],,,$100.00,"$25,454.00",0
09/17/2025,Building Management [Trans:184799] [18:08],,,-$900.00,"$29,010.00",1
02/14/2024,Habitation remittance [ID:104827],,,"-$2,150.00","$1,963.00",1
07/29/2025,Maintenence payment [ID:20250729-254],,,-$300.00,"$38,190.00",0
10/12/2024,Service Monthly anniversary [Date:20241012],,,-$700.00,"$41,921.00",0
08/06/2024,Residential payment Every 30 days [TXN:261196] [09:13],,,-$800.00,"$3,975.00",1
03/24/2025,Mid-month transfer [ID:20250324-682],,,$300.00,"$28,569.00",0
09/14/2024,RENT|AUTO [Date:20240914],,,"-$2,575.00","$12,591.00",1
07/07/2025,Property management remittance [Ref:BMWM],,,-$775.00,"$19,133.00",1
07/29/2024,Spot payment [Ref:902852],,,-$700.00,"$22,843.00",1
08/27/2024,Premises maintenance remittance [Trans:199357],,,-$975.00,"$26,421.00",1
12/04/2025,Rentt disbursement [TXN:345165],,,-$675.00,"$25,310.00",1
11/13/2025,Ref: RES-UNIT-5B [ID:111089],,,"-$1,800.00","$4,900.00",1
08/07/2024,SERVICE - RECURRING [Trans:764499] [14:45],,,"-$1,800.00","$29,845.00",0
05/12/2024,Rent payment (apartment) [ID:806815] [12:18],,,-$750.00,"$39,658.00",1
11/07/2024,Rnet payment [Payment:EBHB],,,"-$1,400.00","$19,181.00",1
03/06/2024,Remittance to Moore [Ref:MW68],,,"-$1,800.00","$15,508.00",0
01/17/2025,Habitation remittance with utilities [Ref:134873],,,"-$1,050.00","$5,630.00",1
07/14/2025,Unit Management [TXN:916100],,,-$600.00,"$3,889.00",0
11/09/2025,Bi-weekly housing (Unit 38C) [Ref:614616],,,"-$1,825.00","$26,731.00",1
01/12/2024,Zelle to Davis [TXN:292565],,,-$600.00,"$26,635.00",0
08/12/2024,Rent (missed auto) [Ref:925706],,,"-$1,700.00","$49,315.00",1
10/14/2025,Rent-pay ment #114621,,,"-$2,825.00","$16,923.00",1
10/15/2024,RENT_INVOICE_001 [TXN:683515] [18:47],,,"-$2,250.00","$37,868.00",1
11/15/2024,Recurring transfer to Smith [Ref:525F],,,-$300.00,"$44,977.00",0
03/20/2024,Building Management [Ref:195246] [13:44],,,"$1,050.00","$8,506.00",1
04/11/2024,Accommodation remittance including tax [Ref:EURA],,,"-$1,200.00","$35,369.00",1
04/18/2024,Subscripton payment [Trans:185514] [22:06],,,-$250.00,"$37,084.00",0
07/23/2025,Spot payment [Invoice:602005],,,-$75.00,"$16,488.00",0
06/04/2025,Residential payment First Monday [Trans:156015] [01:11],,,"-$1,300.00","$21,381.00",1
09/21/2025,Debit to Anderson #162033,,,"-$1,425.00","$11,190.00",1
03/08/2024,Rent payment (primary residence) #110703,,,"-$3,050.00","$46,947.00",1
12/13/2025,Bi-weekly housing [TXN:829234],,,"-$2,250.00","$9,335.00",0
12/09/2024,CHARGE - RECURRING [Payment:7PQO] [17:14],,,-$750.00,"$39,985.00",0
03/13/2024,Apartment payment + parking [TXN:878354],,,-$875.00,"$45,943.00",1
05/02/2024,Residential payment 1st of month [Payment:3CNF] [06:07],,,"-$1,525.00","$49,619.00",1
05/13/2025,Recurring transfer to Smith [Ref:982308],,,-$500.00,"$28,373.00",0
06/05/2024,Complex Services [ID:20240605-878],,,-$600.00,"$39,090.00",0
12/02/2025,Complex payment for residential unit [TXN:416985],,,"-$1,500.00","$1,559.00",1
04/30/2024,Debit to Anderson [TXN:969005] [16:54],,,-$350.00,"$10,007.00",0
06/30/2025,Rent(payment) [Payment:IL3D],,,"$1,000.00","$10,667.00",1
09/26/2024,Unit Management [Ref:395418],,,-$450.00,"$48,196.00",0
08/18/2024,Zelle to Davis [Date:20240818],,,-$725.00,"$47,295.00",1
02/03/2025,Membership Semi-monthly [Ref:ZZ9Z],,,-$350.00,"$27,304.00",0
09/02/2024,Apart from rent - maintenance #863503,,,-$900.00,"$26,340.00",0
03/21/2024,Remittance to Moore [TXN:421230],,,"-$2,750.00","$41,522.00",1
08/12/2025,Building fee [TXN:243349],,,"-$1,450.00","$19,099.00",0
02/23/2024,Membership 20th periodic [Ref:535637],,,"-$1,200.00","$11,316.00",0
08/13/2024,HOA fee + tax [Ref:TYE7],,,-$125.00,"$2,184.00",0
05/03/2024,Unit 7B monthly [TXN:394493],,,"$2,200.00","$37,502.00",1
09/22/2024,Monthly on 15th [Ref:621373],,,"-$1,800.00","$8,368.00",0
12/15/2024,SERVICE - MONTHLY [Date:20241215],,,-$800.00,"$29,178.00",0
10/06/2025,Rentt disbursement [TXN:441294],,,"-$2,300.00","$25,083.00",1
05/11/2024,Monthly premises fee [ID:225740],,,"-$1,775.00","$13,770.00",1
02/11/2025,Crib fee [Invoice:308099],,,$875.00,"$3,299.00",1
01/28/2024,Apartment payment + parking #234029,,,"-$3,025.00","$23,542.00",1
06/22/2024,Recurring 1st week #647579,,,"-$2,225.00","$13,458.00",1
05/12/2024,Residential Services (Unit 23A) [ID:678003],,,"-$2,425.00","$4,208.00",1
07/23/2024,Unit disbursement for residential unit [Invoice:204623],,,-$675.00,"$26,980.00",1
12/24/2025,Remittance: DWELLING [TXN:917208],,,"-$2,100.00","$17,926.00",1
12/08/2025,Residential payment 10th recurring [Payment:VJFU] [21:43],,,"-$1,300.00","$7,955.00",1
07/01/2024,Ren tpayment [Trans:453929],,,"-$1,900.00","$41,496.00",1
03/09/2024,RENT: UNIT 304 [Ref:RDIR],,,"-$2,750.00","$45,805.00",1
05/04/2024,Maintenance fee + tax #282992,,,-$50.00,"$26,255.00",0
11/03/2025,Unit charge [ID:479093],,,-$450.00,"$3,951.00",0
10/01/2024,Premises Services [Ref:DZVH],,,-$450.00,"$38,327.00",0
01/01/2025,UTILITY - RECURRING [Trans:555707] [23:42],,,-$50.00,"$12,057.00",0
06/02/2024,Complex payment for residential unit [Payment:OTXO],,,"-$2,975.00","$29,180.00",1
08/08/2024,Residential Services [Trans:907918],,,-$900.00,"$40,448.00",0
10/26/2025,Flat fee [Payment:U6YH] [12:21],,,$300.00,"$42,350.00",0
07/11/2024,Complex Services [Ref:BEC4],,,"-$1,400.00","$9,171.00",0
10/05/2024,Membership Semi-monthly [Date:20241005],,,-$800.00,"$1,451.00",0
05/23/2025,Apart from rent - maintenance [Ref:540181],,,$800.00,"$6,834.00",0
02/03/2024,Transfer to Miller [TXN:139463],,,-$500.00,"$14,053.00",0
03/21/2024,Payment on 1st of month [Ref:498623] [11:07],,,"-$1,400.00","$46,609.00",0
06/25/2025,Residential Services [Payment:LKS4],,,"-$2,100.00","$6,135.00",1
12/23/2024,Membership Last day [Date:20241223],,,$700.00,"$18,152.00",0
08/06/2025,Service Semi-monthly [ID:20250806-184],,,"-$1,600.00","$17,939.00",0
05/29/2024,Premises Services [Invoice:858693],,,"-$2,075.00","$32,262.00",1
04/12/2024,Check #1234 for monthly [Trans:235359],,,-$50.00,"$30,199.00",0
07/16/2024,Recurring 1st week [Date:20240716],,,-$700.00,"$39,378.00",0
01/25/2025,Membership 10th recurring #248305,,,"-$1,600.00","$2,794.00",0
12/07/2024,FEE - AUTO [ID:758510],,,"-$1,600.00","$23,110.00",0
03/11/2024,Real Estate Solutions [Ref:506728],,,"-$1,350.00","$26,988.00",1
07/06/2024,Residential Services #999652,,,-$200.00,"$3,194.00",0
11/04/2024,Building Management [Invoice:939905],,,"-$2,150.00","$45,223.00",1
12/28/2025,Servise payment [Trans:152557],,,"-$1,400.00","$39,179.00",0
03/06/2024,Besides rent - insurance [TXN:262703] [17:39],,,-$75.00,"$4,830.00",0
03/08/2025,Complex fee [Ref:308635] [04:21],,,-$800.00,"$11,451.00",0
08/10/2025,Service 15th auto [ID:20250810-124],,,-$50.00,"$17,622.00",0
01/11/2024,Separate from rent - deposit [Ref:3I0G],,,-$150.00,"$23,765.00",0
06/26/2024,Residential payment Every 30 days [TXN:278915] [17:18],,,"-$3,050.00","$32,957.00",1
03/10/2024,Membership Monthly anniversary [ID:20240310-787],,,"$1,250.00","$44,379.00",0
11/07/2025,CHARGE - AUTO [Payment:R3OW],,,-$125.00,"$42,684.00",0
